Date,Username,Tweet,Id
Date,Username,Tweet,ID
2024-07-11 02:24:56+00:00,1774577707818323968,"as a citizen of the united states it is my civic duty to inform the population that the homeless woman with a kurt cobain tattoo behind the big gilleys smokehouse in ashdown ar has syphilis and should not be propositioned no matter how cheap her services
",1.811225129445172e+18
2024-07-11 02:13:30+00:00,1810745170096443395,the drug epidemic in the united states leads to a high incidence of crime and sees homeless people everywhere,1.811222252756849e+18
2024-07-11 00:50:01+00:00,16128601,in response to a nationwide crisis that has left more than 650000 people without housing 100 tiny home villages for the homeless have opened in the united states over the past five years ,1.81120124145782e+18
2024-07-10 23:20:34+00:00,918903949448613888, why is the united states government funding all these groups in the first place with all the money they waste there would be no problems in the united states of america not healthcare not homelessness not homeless vets not housing not jobs not wages,1.811178731710416e+18
2024-07-10 22:54:37+00:00,29404341, in the united states we have more than a half million people who are homeless but its really easy to figure out why you chose those other countries to build the 100 homes to give away to the families rather than your own,1.811172200877372e+18
2024-07-10 22:05:09+00:00,1796335747680579584, what about our crime youve kept us first in the united states most dangerous state to live in what about our education were last what about the open borders what about the homeless are you ever going to do anything right you loser cant wait until youre gone  ,1.8111597543178893e+18
2024-07-10 21:58:50+00:00,59678508,rt  this is how the homeless live in the united states  ,1.811158162965201e+18
2024-07-10 21:23:56+00:00,1275961872110493698,rt  we the people of the united states do not want war defund nato defund israels genocide defund proxy war in ukraine,1.8111493794217948e+18
2024-07-10 21:23:51+00:00,1275961872110493698,we the people of the united states do not want war defund nato defund israels genocide defund proxy war in ukraine spend our  on medicare for all amp housing for the homeless  ,1.811149360920679e+18
2024-07-10 20:59:27+00:00,220560671," 100 and ive lived in multiple statescities in the united states so i feel as though i have a more than balanced perspective 

i have not seen homeless people that are this strung out anywhere else only rumors of similarities in places like sf but cant confirm that because ",1.8111432182574203e+18
2024-07-10 19:28:44+00:00,1715090996684304384," california is in the worse shape its ever been

only 43 of californians approve of newsom
debt jobless homeless taxes and crime rate  higher than any state in the united states newsome has fked up california",1.8111203897638505e+18
2024-07-10 19:20:12+00:00,1518836385561542656, you did this newsom 49 of the unsheltered homeless people in the united states live in california about 123423 people which is eight times as many as the state with the second highest total,1.8111182421085268e+18
2024-07-10 18:16:58+00:00,1729899104895963139, so youre saying they are over 13 million empty homes in the united states because the low estimates are theres over 500000 homeless in the united states now are we calling loft apartments homes and even if we are i still dont buy that number,1.811102327329411e+18
2024-07-10 17:38:33+00:00,1800263936073211904,"    socialism and communism are based in workers rights and the community owning the means of production that is not what we have in the united states youd know that if you idk picked up a book or went outside every once in a while 

under communism no one would be homeless",1.811092662973518e+18
2024-07-10 17:34:50+00:00,1741574745366175744,rt  how about we defund the politicians all the foreign aid all ngos and start funding america before anyone gets one more p,1.811091724220961e+18
2024-07-10 15:23:05+00:00,1736927421234925568, yet that piece of  biden  has the audacity to say that we veterans  support him while hes sending billions  to ukraine has open borders here in the united states  and spends nothing on homeless veterans,1.8110585679374423e+18
2024-07-10 13:16:25+00:00,1658203689364992002,how about we defund the politicians all the foreign aid all ngos and start funding america before anyone gets one more penny there should not be one homeless person in the united states it amazes me that we run around the world telling others what is right and wrong yet we  ,1.8110266909082583e+18
2024-07-10 12:01:36+00:00,1781689185658695681, hes taking care of personal business of the biden family fuck the homeless united states military veterans fuck the taxpayers the legal american citizens because socialist in chief joe biden has to suck zolenskys dick,1.811007864657322e+18
2024-07-10 11:44:51+00:00,1441741927406133249, homeless hunger and poverty in germany italy the netherlands romania and the united states and they are burning money that could help to inprove society,1.8110036501702904e+18
2024-07-10 11:31:11+00:00,1632135472586674176,my 2 opinion  so the guys in the supreme court of the united states ruled that states can basically punish homeless people for not being able to afford  unaffordable housing ww,1.811000208152478e+18
2024-07-10 11:27:53+00:00,1592582586601279489,law enforcement in the united states is establishing a police state they are ticketing and arrest i ng homeless all over the country engaging in illegal stops and unconstitutional searches this must not be allowed to continue it could happen to you,1.810999378586268e+18
2024-07-10 11:08:03+00:00,1676996687519268864," isnt california in the united states 
hows that state doing again
hows that homeless population that you got billions to lower you say its higher and out of control huh",1.8109943863201467e+18
2024-07-10 08:07:46+00:00,234890095, florida has the largest homeless population in the us yet we have wannabe king of united states wasting millions on secrets service,1.8109490177082163e+18
2024-07-10 07:50:27+00:00,1326820393362001921,the current living environment in the united states is very difficult and the number of homeless people continues to increase ,1.8109446614285312e+18
2024-07-10 05:51:40+00:00,1519119960575983623, i dont disagree with it these people are not citizens of the united states and if any money should be given it should be to our homeless our vets social security recipients those that are in great need and are true citizens of this nation,1.8109147661157624e+18
2024-07-10 05:36:10+00:00,1809278106420879361,im gen x stop worrying other countrys and we need to giveva damn about the united states fuck everyone else we have homeless proverty crime death here i dont give a shit about other countrys the united states is not  in anything except proverty crime and everything,1.810910865807336e+18
2024-07-10 04:48:08+00:00,1587663363584163840, on point bro look at our finance for gods sake things been going up ever since weve been giving ukraine and israel money he f up the finance so badly people went homeless we literally have a massive rating of homeless people in the united states right now,1.8108987777351068e+18
2024-07-10 04:39:11+00:00,1022942592,rt  as a homeless person in the united states i am not allowed to display certain emotions on social media i am grateful f,1.810896528061404e+18
2024-07-10 03:11:56+00:00,488236286,rt    says on your profile youre united states marine thank you for your service dean i hope i get to,1.810874568355021e+18
2024-07-10 03:11:50+00:00,488236286,  says on your profile youre united states marine thank you for your service dean i hope i get to meet you in this life by the way me and my friends and family help rescue homeless veterans and put on concerts to help out senior citizen veterans who are suffering and struggling  ,1.81087454474528e+18
2024-07-10 03:05:42+00:00,1519142349804347395,rt  observation its not the united states job to fund 100 of ukraines war with russia we need to take care of our ,1.8108729992784847e+18
2024-07-10 01:04:04+00:00,313037820,rt     were talking about people hereyou knowhuman beings homeless people are looke,1.810842389357192e+18
2024-07-09 22:40:02+00:00,1603094874089263109,whats up with canadians and chocolate milk homeless people in the united states  ask for burgers or tacos but in canada they all want chocolate milk,1.810806143679185e+18
2024-07-09 22:36:30+00:00,23563989,rt  while native americans represent less than 2 of the overall population of the united states there are places such as in sou,1.810805256025936e+18
2024-07-12 22:52:30+00:00,25731552,"    wow thats a new one creative i must give you that 

absolutely no one wants a steady decline in population 
they realized 1 child policy was flawed and theyre  approaching demographic disaster but birth rates continue to plummet",1.811896444137452e+18
2024-07-12 22:16:52+00:00,1586026943975137285,rt  the united nations 2024 world population prospects report suggests that brazil will face population decline sooner rat,1.811887476362912e+18
2024-07-12 22:08:30+00:00,1633877826519564307,   its existing and kind of just continuing to do so but setting itself up for longterm decline by most metrics low birth rates increasing regulation increased asylum increased taxation low innovation weakening industries a very liberal use of the term fantastic ,1.8118853718709253e+18
2024-07-12 21:11:05+00:00,1317508825826643968, thats assuming that birth rates stay the same or even decline but how can you possibly predict this,1.8118709227494075e+18
2024-07-12 21:09:55+00:00,1734719971861606400,rt     every single one of you are beneath me your opinion will never matter all,1.8118706303228687e+18
2024-07-12 21:07:21+00:00,1624106123581063171,   every single one of you are beneath me your opinion will never matter all your ilk contribute to the world is disease war and violence your skyrocketing birth rates will only serve to hasten your decline and further burden actually productive members of the global economy,1.811869982608753e+18
2024-07-12 20:24:25+00:00,998402005788864512,"rt  the alternative is what happened to japan max decline birth rates and dead economy 

this is why were honestly pro some",1.8118591768739515e+18
2024-07-12 19:51:23+00:00,347651152,"  a mild decline say a birth rate of 1820 wouldnt cause society to collapse

but with birth rates below 1413 like china or italy or japan you start running into very serious problems taking care of old people under 1 like s korea and you might face much worse",1.811850865063658e+18
2024-07-12 19:45:07+00:00,1742598363663437824,"  wich is why pregnancy is beautifull and should be romanticized especially with the decline of birth rates

and modern science and medicine will make deaths way less common",1.8118492883239035e+18
2024-07-12 19:20:17+00:00,1751602230224986112,     stop sleeping with asian women maybe ur birth rates wont decline so much ,1.8118430396542364e+18
2024-07-12 18:57:56+00:00,1775903794842222592,     the decline in birth rates is a widespread trend across europe ,1.8118374145387195e+18
2024-07-12 17:08:04+00:00,1732428812938366977,    youre actually wrong we are under populated birth rates for white people in england are down china japan  amp other countries are actually getting scared because of population decline but its all the governments fault for fucking everything up amp making shit expensive,1.8118097652127828e+18
2024-07-12 16:16:00+00:00,1135360511363731459," their population is in decline birth rates are down
soon they wont be a country

how many immigrants do you house personally",1.811796660277728e+18
2024-07-12 15:53:45+00:00,1787848819075424257,  lmao why are you lying  only 20 of bw get married  millennial and gen z women have the lowest marriage and birth rates and its on the decline not the uptick and even if it were  there are far more bullies amongst yall  so the more you red pill fucks bully then the more,1.811791063775945e+18
2024-07-12 15:51:19+00:00,18048681,"the united nations 2024 world population prospects report suggests that brazil will face population decline sooner rather than later due to falling birth rates and an aging population this demographic trend is expected to hit brazil in the mid2040s

via  ",1.8117904487483804e+18
2024-07-12 15:15:01+00:00,1261954826159742977," kids are used as cash cows either way the advent of the csa and its later cms does little to prevent this it also aids the decline in birth rates people have gotten wiser to the pitfalls
state policies have created child poverty and parental exploitation frankly",1.8117813155380884e+18
2024-07-12 15:05:09+00:00,1690553716456181760, i agree in principle but arent western birth rates in decline and people are concerned we will become a minority in our country in 20 years or so  maybe get benefits for a 3rd child only if you have worked or paid their tax,1.811778830962484e+18
2024-07-12 14:18:43+00:00,1780345875102846976,"    not really you cucks are the ones terminally online seething about how your women are getting penetrated and creampied by black men while white birth rates decline

why dont you go and cope with your discord or 4chan buddies by making incel wojak memes ",1.8117671465461023e+18
2024-07-12 14:01:05+00:00,868117689117618176,analysts attribute the earlier peak to a broad decline in fertility rates the number of children a woman will birth on average worldwide that figure has dropped from 35 to 25 in three decades and was closer to seven prior to the industrial revolution,1.8117627101300984e+18
2024-07-12 13:18:52+00:00,1800207537645506564,   let birth rates decline most of you men dont have kind hearts to deserve the gift of having families anyway,1.8117520842465608e+18
2024-07-12 13:15:01+00:00,3029701349,"the rise in racial diversity in the us since 1970 explains 44 of the decline in birth rates during that period and 89 of the drop since 2006

 ",1.811751115056157e+18
2024-07-12 12:49:16+00:00,1805091936245891072," global population to peak in this century as birth rates decline per  report looks like the earth is finally implementing some crowd control     

 ",1.8117446346718784e+18
2024-07-12 12:12:33+00:00,1389470577866383360," you laugh but daddy issues refers to the absence of fathers which proves her point 

hope the birth rates continue to decline because of males with your mentality ",1.8117353962016937e+18
2024-07-12 11:40:05+00:00,1389470577866383360," so males cant control their emotions 

more women are choosing to be single and childfree may the birth rates continue to decline ",1.8117272245314565e+18
2024-07-12 11:00:41+00:00,1804174166246973441,the un predicts a 200m global population drop by 2100 due to falling birth rates peaking at 103b in 2080 the us faces a 10 decline slashing gdp by 5 and straining public finances as the workforce shrinks and the elderly population surges ,1.811717309775352e+18
2024-07-12 10:53:09+00:00,1105636771109457920,and they wonder why birth rates are in decline  ,1.8117154142519995e+18
2024-07-12 09:58:11+00:00,1705209095278546944,the global population is set to peak at 103 billion and begin declining by 2084 roughly two decades earlier than estimates from two years ago due to broad decline in fertility rates the number of children a woman will birth on average ,1.811701581219345e+18
2024-07-12 09:26:40+00:00,1809091808762474499,taiwan faces pediatrician shortage as birth rates decline ,1.8116936485657152e+18
2024-07-12 09:16:46+00:00,1472553683103666182,rt  we find that the increase in diversity explains 44 of the decline in birth rates since 1971 and 88 of the decline s,1.8116911584326047e+18
2024-07-12 06:57:12+00:00,1660887340464627716, britain is full were having to build a house every 2 minutes if we stop immigration due to our birth rates the population will slowly decline then there will be more than enough houses for everyone and theyll be cheaper,1.8116560363962289e+18
2024-07-12 02:29:54+00:00,1540368495220760582, i just want our country to replace prior generations there is a decline in birth rates in the western world and booms in other places but more to keep the country stable long term,1.8115887658208712e+18
2024-07-12 01:42:49+00:00,891332624224067584,rt  morally responsible openness to life represents a rich social and economic resource  formerly prosperous nations are,1.811576917461504e+18
2024-07-12 01:26:08+00:00,1637870816841850905,"the population decline is simple more people live in urban environments today 

people try and overcomplicate a really simple situation cities are antihuman they literally lead to below replacement level birth rates get out of the cities our survival depends on it",1.8115727197055388e+18
2024-07-12 01:10:18+00:00,1517430665146474502,"    debt forgiveness

for humanity or let it humanity burn

cause theres a problem

theres more debt that exists than money to pay it

how do you reconcile there has to be enough forgiveness somewhere or humanity will die  if feminism doesnt continue birth decline rates",1.81156873496583e+18
2024-07-12 00:35:25+00:00,757033212,"the alternative is what happened to japan max decline birth rates and dead economy 

this is why were honestly pro some sort of wealth tax transfer and downturn for a bit versus trying to do the japancanadaaustralia examples

problem is thats political suicide  no shot ",1.8115599550420096e+18
2024-07-11 22:10:13+00:00,1251278668384686080,"  the fact remains we need people
if we do nothing about the birth rate steep decline there wont be enough people to run basic services

take a look at uk birth rates this century they are currently lower than before ww2  insane

the odd thing about them is that you cant ",1.8115234145463503e+18
2024-07-11 22:02:29+00:00,1251278668384686080,"  you may not think we need more people today but as i say birth rates are going into a deep dive decline rapidly the population will start to decrease and it will end up being a bigger problem

there is nothing without people",1.811521469320692e+18
2024-07-11 21:50:11+00:00,1222883212130566145,rt  under the white papers policy institute kreger produced an everflowing torrent of ponderous essays and podcasts on de,1.8115183764451249e+18
2024-07-11 21:02:11+00:00,1374575423825313793,"rt  this links the two largest demographic changes of our age
i the large increase in racial diversity and
ii the larg",1.8115062951548887e+18
2024-07-11 20:07:34+00:00,954401818435641344, is it any wonder why marriage amp birth rates are in such decline the current state of affairs w women today is seriously  grave,1.811492549472977e+18
2024-07-11 20:03:15+00:00,2665272079,"by 2100 europes population is set to shrink by 21 per cent from its peak in 2020 marking the largest decline of any continent

global population to shrink this century as birth rates fall ",1.8114914622423e+18
2024-07-11 17:10:20+00:00,700886017, birth rates will continue to decline,1.811447948955517e+18
2024-07-11 17:09:02+00:00,1344469659072958464,under the white papers policy institute kreger produced an everflowing torrent of ponderous essays and podcasts on demographic decline falling birth rates the great replacement and proposals for the large scale repatriation of our nonwhite populations ,1.811447622454141e+18
2024-07-11 16:42:22+00:00,1427353255013765124,"  and your birth rates are in a stay decline  disrespectfully
your wite daughters sons amp grandchildren have to procreate with black ppl to restore your janky ass genes ",1.811440911198352e+18
2024-07-11 15:14:47+00:00,3382008621,rt  finally can the rise in diversity explain the overall decline in birth rates nearly all the evidence we look at is c,1.811418866649834e+18
2024-07-11 15:01:04+00:00,761381143,erik britton comments on the alarming decline in birth rates across the world are falling fertility rates due to economic uncertainty read more in   ,1.8114154187471508e+18
2024-07-11 14:41:16+00:00,205514150, its a natural evolution as a society becomes more civilised and evolves the birth rates decline same happend in eu japan scoreea,1.811410433460294e+18
2024-07-11 14:10:44+00:00,1797802890431496192,"     if you cannot get your heads where you have non pubic hair shaven or not in gear you will end up with no eggs 

just egg on your face and the decline in birth rates and purge of people should give you physical evidence to consider of your own",1.8114027519700503e+18
2024-07-11 14:04:45+00:00,1669295259761647616,"   so you are linking debt levels to women having children

france once was most populous in europe after the decoupling of christainity amp state the birth rate went into decline

whilst i agree that finances houses etc matter to birth rates its not the only driving factor ",1.8114012434843807e+18
2024-07-11 12:07:23+00:00,1535661715857281024, i havent checked dc birth rates specifically but yes that is the general result  when race share for a group within a city declines their birth rates are expected to decline,1.811371708936324e+18
2024-07-11 11:40:05+00:00,1704611295054450688, all these right winged protestors are ignorant and are barking up the wrong tree if not for the rapid decline in birth rates in their countries there would be no problem with migrants because there would be no jobs for them to take,1.8113648374709453e+18
2024-07-11 10:51:48+00:00,1561580955688611840,"  our beliefs come from love for our people the prime motivator is mass migration our declining birth rates contributes too 

the trans phenomenon is just a slideshow a demonstration of the state of decline it hasnt inspired our movement",1.8113526858217969e+18
2024-07-11 09:29:04+00:00,1248113941995126788,  noted but trying to compensate for birth rate decline with migration doesnt work its a hamster wheel you can never get off that has an end game its also the case that excessive migration driven population growth rates that impact critical ingredients in family formation like ,1.811331864629748e+18
2024-07-11 08:46:42+00:00,1750092645253480448,"immigration is a weapon of mass destruction that is being used to annihilate western nations

the rise in racial diversity in the us since 1970 explains 44 of the decline in birth rates during that period and 89 of the drop since 2006 ",1.8113212049487588e+18
2024-07-11 08:39:10+00:00,1114137467760910337,the rise in racial diversity in the us  since 1970 explains 44 of the decline in birth rates during that  period and 89 of the drop since 2006,1.81131930997452e+18
2024-07-11 07:53:15+00:00,1809480407467061250," heres a way go grab some wins

earn some bbt

 has an ongoing hand drawn logo contests  and a grand prizes to win tesla

 is tackling the decline in birth rates

dont miss it 

 ",1.8113077551913705e+18
2024-07-11 07:51:12+00:00,1809480407467061250," heres a way to make this possible

 has an ongoing hand drawn logo contests  and a grand prizes to win tesla
 
grab some bbt

 is tackling the decline in birth rates

dont miss it 

 ",1.8113072356806907e+18
2024-07-11 07:48:02+00:00,1809480407467061250," bbt is also money

 there are so many ways to grab some bbt

it has an ongoing hand drawn logo contests  and a grand prizes to win tesla

 is tackling the decline in birth rates

dont miss it 

",1.811306442269328e+18
2024-07-11 06:38:13+00:00,1601462137880289283," we need a new generation musk stresses the fundamental importance of birth rates
  industrialization and urbanization lead to global population decline immigration alone wont solve it",1.811288871780664e+18
2024-07-11 05:31:04+00:00,849917162068123648,    and people still wonder why birth rates decline and women no longer want to be homemakers and start families  we get judged either way so might as well save ourselves the trouble financially and physically and not give birth abortions are more worth it atp,1.811271970572653e+18
2024-07-11 03:09:57+00:00,1805940456049528832,rt  theres been a large and puzzling decline in us birth rates since 2007 the rise in diversity explains almost 89 of this,1.81123645646932e+18
2024-07-11 01:47:44+00:00,2970391723,  exactly thats why you see educated folks having less and less children compared to those who dont pursue higher education those with higher income also tend to have less kids the developed nations are the ones seeing a decline in birth rates not third world nations,1.811215767310099e+18
2024-07-10 23:57:16+00:00,741083457846050817,rt  the decline in young children in us cities over the past few years is primarily driven by the outmigration of young fami,1.811187966997607e+18
2024-07-10 23:19:48+00:00,1746247840232243200,"   declining birthrates goes back to the 1800s in america and the industrial revolution every country that has industrialized and urbanized has had birth rates decline 

due to the nature of genetics and inheritance fertility is extremely heritable falling birth rates can only  ",1.8111785397792973e+18
2024-07-10 22:58:17+00:00,1380587975990337537," we find that the increase in diversity explains 44 of the decline in birth rates since 1971 and 88 of the decline since 2006

holy shit",1.811173126555968e+18
2024-07-10 22:54:52+00:00,977081844666519552,"rt  these are incredible findings growth in diversity can explain 89 of the decline in birth rates since 2006 

homophily is",1.8111722642490944e+18
2024-07-10 21:20:10+00:00,779353557636046848," this theory doesnt hold up when one looks outside the us  birth rates are falling in fairly homogeneous societies as well eg taiwan south korea 

",1.81114843297704e+18
2024-07-10 20:56:59+00:00,1518758351722663937,  its so much more than that when both men and women are selfobsessed you end up with a country in decline birth rates are already below replacement meaning if this continues it will then there is no future for the usa its over keep traveling and doing squats i guess ,1.8111425962507185e+18
2024-07-10 20:38:34+00:00,1656298722089680902,  global birth rates are on the decline thanks to western ingenuity the law of the jungle just doesnt apply to us ,1.8111379615738885e+18
2024-07-10 19:54:46+00:00,1024799911349370880, if measures such as home ownership and birth rates are in decline and employers need to be subsidised by welfare like working for families how is that better,1.8111269410110385e+18
2024-07-10 19:39:31+00:00,1713226727969947648,"  thats hopeful thinking i think quite the opposite 510 years from now were going to see a dramatic decline in life expectancy and birth rates will approach zero in western nations

see rob your betters believe there is a climate crisis and that humanity is the cause and ",1.811123104472515e+18
2024-07-10 17:27:29+00:00,1380306644580532226,all in the spirit of saving livesrestoring lives just like fsd energy optimus starlink x  boring etc common themes to offset populationbirth rates decline all these combined entities should be worth over 100t in 2034 mark this ,1.811089877301428e+18
2024-07-10 17:25:04+00:00,1380306644580532226,all in the spirit of saving livesrestoring lives just like fsd energy optimus starlink etc common themes to offset populationbirth rates decline ,1.811089268401656e+18
2024-07-12 23:17:13+00:00,38468401,"rt  80 years ago men lied about their age to serve our country

today they lie about their sex to compete in womens sp",1.8119026668443528e+18
2024-07-12 23:12:04+00:00,945182550,rt  one in three women are now living without access to abortion care our bodies are now more regulated than guns in our count,1.811901370733331e+18
2024-07-12 23:00:31+00:00,388747099,rt  feminism and politics are inseparable a president who fails to protect citizens especially women from violence is unfit,1.8118984642272136e+18
2024-07-12 22:56:52+00:00,1729777840801918976,"rt  so proud to receive the  editorial boards emphatic endorsement for the democratic primary

ill keep working n",1.811897543363584e+18
2024-07-12 22:56:00+00:00,1225145662821584896,"rt  our choice to be commander in chief

is joe bidenwho crafted the best economy in the world

and vowed to protect repr",1.8118973249661747e+18
2024-07-12 22:47:39+00:00,1760764047606104064,"rt  there was no rain stopping play for  women at sophia gardens this evening campaigning to   

take",1.811895225104675e+18
2024-07-12 22:47:05+00:00,1130769899733815296,"rt  the far right

protect our women

but marching with the institution which incarcerated thousands of women in ireland f",1.811895079826584e+18
2024-07-12 22:46:02+00:00,308698101,rt  biden said vice president trump and idgaf because biden will protect womens rights unions and our democracy im still vot,1.811894819041739e+18
2024-07-12 22:42:19+00:00,125741513," i honestly dont blame women who detest men its really not their fault our experiences shape our reality and the way we perceive things

i hope more men start educating other men on how to love and protect women from the unstable ones",1.8118938817152407e+18
2024-07-12 22:41:33+00:00,4821867215,rt   to protect young people and women from the draft why not send police officers including illegal immigra,1.8118936890708623e+18
2024-07-12 22:35:28+00:00,15447482,  get ready for a flood of maga tears when trump loses maga wants to destroy our country but americans with pres biden will protect democracy continue to grow our economy improve healthcare womens rights immigration reform scotus reform and more  ,1.811892159693444e+18
2024-07-12 22:30:29+00:00,1586582141890363393, until governments protect women and provide us our human rights in industrialized nations we cant expect men on women violence to reduce anytime soon because even our governments think were less than human,1.811890906175537e+18
2024-07-12 23:11:37+00:00,1649094372753915919,"rt  you can stop bidens title ix  in your kids schools by taking action this weekend
save our kids",1.811901254215357e+18
2024-07-12 23:10:01+00:00,289848958, njeri the last thing we care about is your business your kids or your feelings what matters to us most is our next meal amp you people with businesses to protect are only thinking about yourselves we will eat the rich,1.811900855039239e+18
2024-07-12 23:00:04+00:00,206323338,"rt  wes streeting and this changed labour governments position is clear

they do not want trans children to live

we will fight",1.811898349563298e+18
2024-07-12 22:55:00+00:00,19803091,  he is fighting for kids  he has not done one single thing to protect our children from being shot  the only time he cares about a child being killed is when he can talk to the media about them being killed by an illegal immigrant,1.811897073974874e+18
2024-07-12 22:52:30+00:00,1722315620291604480,"rt   the left is after our children to protect your kids people need to stay on top of whats going on 

si",1.811896442862162e+18
2024-07-12 22:47:04+00:00,1720889163678203904,how do we protect our kids ,1.811895079382188e+18
2024-07-12 22:41:16+00:00,1647259133379334144,  i fed my kids the government needs to protect our nation  failing to do the second wont do the first,1.8118936176630948e+18
2024-07-12 22:40:32+00:00,1539386610801950720, what worries me if trump gets in again children are going to be in a lot of trouble hes going to rape more girls these are gonna be our kids we have to protect them the only way we can do that is make sure biden gets in again,1.8118934334070584e+18
2024-07-12 22:34:35+00:00,1446923439412064259,rt   fact  sexual abuse happens within families at an sickening rate  fact  no child has a chance with a sophis,1.81189193594402e+18
2024-07-12 22:25:43+00:00,1421054603236364290, what destroying america more start ww3 smell kids and protect your child predators and have thousands of illegals poor into our country and murder or citizens and make sure we cant afford food,1.8118897032111803e+18
2024-07-12 22:18:16+00:00,1586605101376237569,rt  mass deportations are looking better and better each day time to protect our kids,1.8118878310208965e+18
2024-07-12 22:03:25+00:00,1644200587045801984,no more invasion to usa   stop killing our people  our kids protect our families americans first ,1.8118840914340127e+18
2024-07-12 21:55:48+00:00,1604231993688031234, million right must free how we gonna protect our kids,1.8118821766584243e+18
2024-07-12 21:53:42+00:00,1520171308385976322,pedophiles need no bail before trial and mandatory sentencing to protect our kids ,1.8118816475095447e+18
2024-07-12 21:37:41+00:00,1609209611839733761,  lock her up for assaulting a minor keep her away from children and society for as long as possible its our duty to protect our kids,1.81187761568442e+18
2024-07-12 21:35:56+00:00,244082853,  our people shouldnt allow their kids anywhere near this traitor he is going to brainwash them  wake up people and protect the next generation from such people,1.8118771758026263e+18
2024-07-12 21:32:33+00:00,1458227463721390085, yes its about time anything to protect our children from lunatic teachers that push trans ideology and forced sexualization upon our kids and trans that want to eradicate normal kids that wont take puberty blockers,1.8118763246147663e+18
2024-07-12 21:31:41+00:00,1521528004467429376,"we care deeply about our kids wellbeing the mental health crisis is real  so why do some leaders add stress by creating discord amp pushing  lets protect our kids from real harms like toxic tech amp isolation 
 ",1.8118761084529216e+18
2024-07-12 21:28:10+00:00,1589332205314220033,how could you condemn child abuse while also saying children dont deserve privacy and im not even talking abt the parents rights activists who go protect our children think of the children lgbt grmers are coming after your kids but think children are private property,1.811875221009277e+18
2024-07-12 21:13:38+00:00,2918919575, the 100 million goes to technological innovation and peoples salaries so they can feed their kids also we protect our nation and allies,1.8118715661391296e+18
2024-07-12 21:12:34+00:00,1405213399,rt   looks like cancun cruz  has done nothing to get the power grid in texas funding so our citiziens wont freeze,1.81187129597984e+18
2024-07-12 21:07:03+00:00,1451229945984864261, lmao cry a river you pervert well done wes protect our children from this woke nonce cult trying to spread its perversion to the kids,1.811869907140715e+18
2024-07-12 20:58:52+00:00,1246155020803780608,  cant even protect kids from getting mangled by bullets in our schools,1.8118678481486648e+18
2024-07-12 20:42:47+00:00,1519330403844206593, well when the law dont do anything and and the law slaps the pedo in the hand its time for us to protect our kids from these pedos,1.8118638012239585e+18
2024-07-12 20:37:28+00:00,1084477857487880193, looks like cancun cruz  has done nothing to get the power grid in texas funding so our citiziens wont freeze to deathor die because of deadly heattexas needs a new senator that will show compassioncourage amp protect our kids from mass shooters vote gallego ,1.8118624619535447e+18
2024-07-12 20:31:28+00:00,1720570394749583360, they cant protect themselves or their own families from the people who want to destroy them they ought to be saying stop murdering our kids they are to busy virtue signaling concern for the children of their enemy,1.8118609534846733e+18
2024-07-12 20:13:54+00:00,1692222050792845324," stared way longer than i care to admit at the gofundme because we all know it was donated entirely by the protect our kidseggs are expensivesocialism is bad crowd for these fucking murderers

fifty thousand fucking clams for killing their child

i hate everything",1.811856532063089e+18
2024-07-12 20:05:31+00:00,1056315144,rt  news my bipartisan bill with senator cornyn to protect victims of online abuse passed the senate last night this legisl,1.8118544210323377e+18
2024-07-12 19:46:52+00:00,1604187236794253313,"  dont forget hes also a pedophile 
we will protect our kids at all costs from these criminal maga and christofascists ",1.811849729946301e+18
2024-07-12 19:37:46+00:00,2735299687,"rt  children cannot consent to sex changes 

we must pass legislation in every state banning sex changes for minors in order t",1.811847440347083e+18
2024-07-12 19:29:04+00:00,1769816612029538304," im no alpha male but i protect and provide too and i 
dont rape kids
dont give away or steal our natl secrets
murder my ex ivanna was pushed
dont have amoral narcissist sociopaths for kids
dont take bribes
dont hang around child pornographers epstein
among other things",1.811845248433398e+18
2024-07-12 19:27:13+00:00,1722369092672196608, sociopaths are real and getting bolder the human lineages who hope to endure and survive these waves and waves of social predators our modernity breeds will have to be hands on the issue actively protect your kids from growing under the influence of types like this cocksucker,1.8118447826557504e+18
2024-07-12 19:18:02+00:00,441040701,as trey dellinger writes for afa action in this thoughtful piece in the washington times dont buy the porn peddlers lie that we have to choose between our kids and the constitution we can have both free speech and sensible policies to protect kids when they go online ,1.811842473099981e+18
2024-07-12 19:17:54+00:00,1752812459839123456,   get to the street theres a reason they have stuck with what the conservatives had done and its because its the right thing to do protect our kids,1.8118424380565711e+18
2024-07-12 19:11:49+00:00,1243033093784702977, at some point we each learn that we must protect our peace it sounds to me like you are at that point i waited too long to take action with my second wife and it nearly led to the end of my life and my kids growing up without a father dont let it get that bad for yourself,1.8118409085828795e+18
2024-07-12 19:09:06+00:00,1735379572521050114,"  i second that 

protect our kids ",1.811840223837585e+18
2024-07-12 19:02:58+00:00,22385981,rt  as moms our greatest duty is to protect our children we take threats like air pollution amp climate change seriously and wi,1.8118386821411845e+18
2024-07-12 19:02:27+00:00,1355583444638691338,rt  please give this page a follow when we  we save our future get in the fight for our kids this is one,1.8118385496305167e+18
2024-07-12 19:01:18+00:00,291651740,     hes on our side meaning well take to the streets too to protect kids if the child abusing cult insist on protesting against the recommendations of cass being implemented,1.8118382616622449e+18
